measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B09_0310,9,4,100,35685.8438,2.487541,9.724267,14.436647,29.571189,-7.651195,-11.144403,-34.711414,24705.7031,1.897791,7.511445,12.904917,28.954377,-6.384217,-9.512469,-30.878277,8882.7422,2.834514,2.63008,4.51397,8.464678,-2.163895,-3.466385,-11.819041,8783.6265,2.731493,2.633381,4.54755,8.477305,-2.151551,-3.3599,-9.750699,2631.459,1.921908,1.047465,2.594315,5.937673,-0.739054,-1.393301,-5.482355,2249.3814,1.941028,0.886285,2.124157,4.776023,-0.620328,-1.208113,-4.590345,11093.9668,2.841055,3.852055,7.494482,12.40005,-2.948677,-4.867179,-12.220568,11410.0166,2.823943,4.005965,7.910768,13.137243,-3.070705,-5.110146,-13.50184,33848.4668,2.499024,8.764309,12.709543,26.653382,-6.534293,-9.427609,-31.067904,27121.8984,2.536043,6.5613,9.255624,18.394424,-5.024597,-6.998475,-20.591467,10397.0752,2.889744,2.962966,4.556742,7.759309,-2.422872,-3.50104,-8.358658,7938.8145,2.790145,2.318774,3.773463,6.173074,-1.867357,-2.665497,-6.155563,2825.5066,2.025755,1.109508,2.857009,5.125927,-0.765367,-1.391566,-3.777852,2701.1524,1.97657,1.017204,2.561967,4.462302,-0.698749,-1.209063,-3.026573,13191.814,2.964609,4.397375,8.013038,11.538504,-3.387929,-5.269429,-9.633362,10848.2622,2.85487,3.720537,6.871108,9.273596,-2.809967,-4.44024,-8.532409
G_B09_0312,9,4,100,35848.8262,2.493632,9.751202,14.970999,27.411895,-7.706557,-11.521967,-37.022657,24893.9336,1.905837,7.615476,12.621571,30.274174,-6.408553,-9.623789,-29.991075,8882.7813,2.833843,2.693207,4.579609,8.156392,-2.173122,-3.525811,-10.620978,8848.1509,2.741165,2.679134,4.574112,8.298299,-2.151826,-3.372112,-10.338095,2657.5081,1.930858,1.045617,2.797557,5.769938,-0.741302,-1.499576,-5.678474,2240.1658,1.936977,0.898044,2.269467,4.820686,-0.618551,-1.36797,-5.774903,11149.0362,2.846476,3.947308,7.600612,11.826133,-2.953481,-5.071221,-12.762734,11553.1333,2.846186,4.096897,8.172024,13.321294,-3.07922,-5.282463,-14.710535,34095.9395,2.509175,8.866407,12.775648,24.46393,-6.558344,-9.651829,-33.448876,27293.1739,2.544436,6.621612,9.125211,17.902745,-5.028495,-7.308833,-25.131199,10469.7959,2.903503,3.011367,4.574978,7.238824,-2.418242,-3.600336,-9.104765,7949.6338,2.788068,2.356694,3.778004,7.024281,-1.868591,-2.73437,-7.103718,2851.2197,2.033302,1.125189,2.933625,5.016206,-0.769271,-1.361235,-3.21672,2719.6207,1.978738,1.037816,2.611001,4.648395,-0.707449,-1.264174,-3.328706,13240.8877,2.967916,4.462696,8.079488,10.354373,-3.40354,-5.384281,-11.490911,10909.3936,2.862196,3.789227,6.92308,10.591079,-2.842753,-4.572056,-9.194788
G_B09_0314,9,4,100,36209.7715,2.510801,9.865944,14.591534,27.159606,-7.781602,-11.399832,-35.669318,25302.1269,1.923066,7.698359,12.696263,28.969372,-6.454754,-9.833083,-32.273058,8887.3129,2.841724,2.701967,4.574166,7.976417,-2.206277,-3.487962,-10.351478,8877.9443,2.755711,2.682303,4.646416,8.588177,-2.190632,-3.448527,-9.577669,2629.7813,1.918894,1.051467,2.724776,6.200859,-0.747404,-1.476038,-5.998692,2424.1533,2.026563,0.89019,2.18898,5.091377,-0.664301,-1.250658,-5.09802,11167.8349,2.858336,3.971806,7.658345,12.319213,-3.024857,-4.807056,-12.424142,11482.9092,2.840145,4.111955,8.089493,11.98489,-3.133682,-5.228477,-12.957472,34303.7929,2.517213,8.953687,12.880878,25.81564,-6.622561,-9.532555,-31.316699,27661.9511,2.563318,6.691073,9.457647,20.119351,-5.095345,-7.071554,-22.775851,10524.7764,2.921958,3.0456,4.655103,7.90116,-2.461068,-3.606672,-7.418797,8002.0083,2.807849,2.371001,3.836624,6.443019,-1.897529,-2.737432,-5.78493,2825.6028,2.02333,1.124326,2.882268,4.873474,-0.775194,-1.3402,-3.941809,2719.2398,1.983581,1.045145,2.49948,4.529042,-0.718907,-1.183889,-3.428251,13264.3823,2.977022,4.4938650000000004,8.058364,10.696497,-3.463534,-5.347752,-10.381065,10949.7749,2.879047,3.817615,7.040296,9.607457,-2.876891,-4.424596,-8.843683
G_B09_0315,9,4,100,36307.3379,2.511906,9.839547,14.993204,29.776003,-7.772714,-11.195579,-34.579334,25612.4238,1.925016,7.339161,12.37298,29.726743,-7.327616,-11.737426,-34.775392,8948.3945,2.869171,2.716948,4.570312,7.927749,-2.219949,-3.514327,-10.442262,8901.1416,2.773336,2.699409,4.748669,9.2142,-2.205115,-3.502915,-10.586545,2677.3596,1.944117,1.059619,2.67577,4.870024,-0.750994,-1.552172,-5.369868,2283.7947,1.965091,0.909008,2.253548,4.216416,-0.624258,-1.264936,-4.808419,11275.0259,2.894781,3.969003,7.630425,12.091181,-3.032572,-5.202464,-13.429301,11588.1113,2.865202,4.120007,8.087408,13.244436,-3.174766,-5.163965,-13.667886,34512,2.528643,8.997366,12.814464,24.420815,-6.653959,-9.39475,-31.496179,27610.9551,2.56341,6.705868,9.293046,19.080446,-5.072715,-7.380343,-23.242794,10605.897,2.947981,3.054787,4.764324,8.116772,-2.489636,-3.538777,-8.722502,8085.0166,2.837551,2.383552,3.860091,5.960542,-1.909484,-2.804859,-5.876916,2876.2185,2.050215,1.13313,2.873159,4.534306,-0.775886,-1.375706,-3.465758,2762.2883,2.010173,1.047826,2.61695,4.508016,-0.719347,-1.192803,-3.036344,13355.269,2.996241,4.516604,8.071068,11.134028,-3.472137,-5.381106,-10.79498,11118.041,2.923218,3.820886,7.168926,9.970883,-2.902599,-4.468742,-9.072604
G_B09_0318,9,4,100,36621.6406,2.529063,10.031162,15.207426,26.075591,-7.840893,-11.560233,-36.408605,22214.9395,1.855692,6.73931,10.652032,23.334464,-5.589343,-8.487799,-29.25695,9039.9595,2.891389,2.730003,4.70572,8.46288,-2.226338,-3.563099,-11.258694,9092.6196,2.807382,2.738412,4.71135,8.561046,-2.198908,-3.517541,-11.122141,2716.3867,1.954087,1.085912,2.796395,5.929918,-0.753305,-1.448547,-6.087207,2302.5415,1.963671,0.919973,2.271529,4.720178,-0.642403,-1.234447,-5.577639,11349.5479,2.911824,4.005427,7.853584,13.19641,-3.051457,-5.054862,-11.990015,11753.2524,2.900536,4.167104,8.179077,12.668926,-3.153216,-5.297107,-13.311767,34619.9258,2.531782,9.05535,13.041007,24.349552,-6.688096,-9.456711,-28.648578,27842.1094,2.573055,6.820936,9.457305,19.731335,-5.125528,-7.351605,-22.904332,10738.7163,2.96578,3.103124,4.74172,7.579549,-2.486646,-3.639464,-8.191408,8132.3208,2.847735,2.405297,3.903281,6.720088,-1.92239,-2.855644,-6.495184,2890.5945,2.046365,1.149002,2.918354,4.973155,-0.771191,-1.384502,-3.907842,2761.479,2.005409,1.060342,2.664813,4.595259,-0.724215,-1.191578,-3.426199,13552.875,3.029213,4.580044,8.264223,11.963369,-3.485881,-5.454684,-11.435653,11213.6499,2.938125,3.877997,7.275717,10.151108,-2.908561,-4.541411,-8.802487
G_B01_0303,1,5,50,162506.7734,4.339669,15.022841,17.473256,18.237865,-22.744941,-29.061686,-53.304029,147073.7969,3.779923,14.211624,17.244429,16.940084,-19.739621,-24.601769,-41.904246,4726.6387,3.160915,0.384789,0.551683,0.906767,-0.642409,-0.84087,-1.319603,4332.0825,3.002622,0.360878,0.492826,1.313024,-0.588298,-0.763417,-1.26724,1424.6097,2.255527,0.154816,0.237508,0.746512,-0.223895,-0.328237,-0.690708,1587.9582,2.252314,0.174597,0.264761,0.823983,-0.254625,-0.38948,-0.798287,5700.4104,3.381528,0.491752,0.70053,1.750853,-0.851735,-1.15568,-1.57493,5603.7317,3.297307,0.490576,0.730024,1.330097,-0.843973,-1.146016,-1.541486,133759.0703,3.846595,12.864661,14.592867,39.273882,-17.995241,-23.583038,-43.590134,136987.4609,3.810364,13.246584,15.069626,39.624378,-18.06828,-23.685785,-39.688923,5191.9179,3.112968,0.442808,0.596939,1.6278,-0.71132,-0.926336,-1.372468,3899.226,3.126024,0.324273,0.451852,1.266002,-0.542906,-0.706734,-1.125592,1734.5407,2.196695,0.202916,0.30334,0.842613,-0.2743,-0.401623,-0.768477,1877.4801,2.245379,0.209532,0.321076,0.892817,-0.287094,-0.413167,-0.852671,6413.6994,3.42308,0.550378,0.78137,2.210236,-0.971702,-1.315236,-1.833792,5762.2732,3.391119,0.499767,0.724584,1.869807,-0.86663,-1.169391,-1.568593
G_B01_0305,1,5,100,265655.918,6.193402,36.058763,40.936774,51.267109,-43.157429,-55.428141,-111.506977,229590.1132,5.083695,32.624719,37.921642,45.431387,-35.232972,-44.105965,-87.767587,8325.6119,4.708682,0.954497,1.14943,1.494843,-1.455985,-1.908429,-2.27286,7634.1663,4.487473,0.884875,1.041587,1.429336,-1.339614,-1.78064,-2.400722,2281.9864,2.992699,0.349935,0.499131,0.841717,-0.455604,-0.640887,-1.389845,2577.08,3.036016,0.393186,0.562265,0.886779,-0.519781,-0.750882,-1.253604,10098.8355,5.088075,1.223882,1.498093,1.823826,-1.971063,-2.772558,-3.365417,9970.9619,5.021466,1.202738,1.455623,1.824632,-1.975887,-2.799295,-3.302889,209762.9531,5.199684,29.777356,34.359636,40.720743,-32.246247,-40.648066,-71.555653,217515.75,5.244199,30.225221,34.848782,40.797844,-32.842706,-40.783849,-69.197368,9139.9053,4.676134,1.07303,1.254747,1.583762,-1.612177,-2.099676,-2.598829,6863.6153,4.628593,0.798564,0.928929,1.300939,-1.229718,-1.597672,-2.00437,2778.0137,2.923116,0.435969,0.601799,1.015321,-0.552719,-0.832954,-1.217683,2915.2318,2.899447,0.462208,0.630906,1.053422,-0.561891,-0.815531,-1.235775,11581.981,5.290059,1.372371,1.616805,1.966082,-2.323839,-3.321521,-3.829159,10174.7012,5.083164,1.240725,1.467667,2.167341,-2.012041,-2.85701,-3.283386
G_B01_0307,1,5,150,343586.6641,7.381577,58.268575,68.556847,81.943106,-59.51152,-75.649802,-156.313996,286215.2148,5.840056,50.141044,60.738126,71.147478,-46.621372,-59.576936,-136.866758,11465.2088,6.115568,1.542124,1.784312,2.196437,-2.232045,-2.976001,-3.449691,10444.6843,5.76349,1.420859,1.659888,2.090348,-2.03596,-2.910969,-3.758188,2962.7963,3.628905,0.525342,0.734087,1.231491,-0.629767,-0.938177,-1.29258,3338.6602,3.66288,0.596434,0.812907,1.092541,-0.728693,-1.092067,-1.448465,14008.5254,6.648732,2.031944,2.3485,2.719995,-3.078867,-4.474828,-5.112799,13781.4927,6.528334,2.027047,2.3403,2.785124,-3.061146,-4.458778,-5.121839,262315.7812,5.98778,45.962994,55.203416,63.671879,-42.72767,-53.203945,-96.180734,272513.1328,6.050278,47.010497,56.385659,68.639283,-43.802866,-55.180355,-100.318765,12495.677,6.018164,1.749356,2.03611,2.331433,-2.4509,-3.658544,-3.724872,9485.8207,5.989963,1.295186,1.505676,1.94103,-1.883516,-2.530564,-3.12494,3565.5516,3.477436,0.656427,0.931576,1.327006,-0.775398,-1.166907,-1.575809,3726.9885,3.455338,0.69305,0.986339,2.068775,-0.779695,-1.170536,-1.567973,16200.9617,6.932158,2.363409,2.694534,3.292772,-3.675316,-5.467828,-6.141376,14084.4094,6.609776,2.077173,2.408672,2.806949,-3.142551,-4.644028,-5.162124
G_B01_0308,1,5,175,368368.9062,8.627041,61.223136,72.435134,86.433428,-65.697406,-91.041046,-287.694785,302532.996,6.71208,52.625836,64.27475,73.875149,-50.555771,-70.249509,-183.672873,12987.315,6.576511,1.776143,2.117166,2.753513,-2.584493,-4.211637,-11.854515,11853.7827,6.218353,1.628089,1.947331,2.489571,-2.365075,-3.895169,-10.687133,3239.0398,3.693634,0.593806,0.832656,1.146618,-0.712239,-1.149117,-2.949675,3671.4651,3.768886,0.675626,0.947049,1.241673,-0.818679,-1.298933,-1.653197,15715.1474,7.200671,2.355899,2.745191,3.251923,-3.587351,-6.055397,-16.364977,15545.5552,7.086396,2.355361,2.762884,3.225521,-3.558897,-6.009634,-16.113806,277770.2227,6.903391,48.464765,58.749551,67.028526,-46.534429,-64.875643,-171.407324,288121.0742,6.975769,48.785055,59.106471,66.506524,-47.346672,-67.36805,-179.496498,14168.9128,6.521325,2.01012,2.35363,2.795324,-2.847707,-4.659717,-4.199087,10661.3614,6.464612,1.48159,1.742893,2.25192,-2.176734,-3.533751,-9.945857,3893.4957,3.577123,0.741308,1.072999,1.534094,-0.857406,-1.317114,-3.304144,4052.0698,3.537225,0.780589,1.11661,1.398712,-0.874419,-1.348967,-3.691604,18158.0715,7.557293,2.736312,3.158238,4.076103,-4.264455,-6.823559,-17.864103,15663.8765,7.166126,2.383095,2.787673,3.237591,-3.635553,-5.805434,-5.737654
G_B01_0309,1,5,200,374344.2617,8.601233,70.4894,85.6073,98.993277,-67.138332,-95.017334,-224.46162,308821.1484,6.695626,60.006714,74.629627,85.215548,-51.822331,-70.703768,-139.558152,13730.7915,6.83858,2.086619,2.4044,2.960486,-2.845998,-3.763464,-4.186282,12434.0202,6.400764,1.899773,2.229725,2.659224,-2.58753,-3.457971,-3.887285,3390.4159,3.832022,0.669718,0.95099,1.524165,-0.748462,-1.083965,-1.488167,3814.8067,3.872014,0.762571,1.072702,1.506891,-0.86357,-1.2884,-1.861297,16433.2122,7.404958,2.799839,3.238353,3.83189,-3.805346,-5.545862,-9.82773,16125.0713,7.218068,2.779224,3.21393,3.805147,-3.764283,-5.569449,-6.044487,283230.8438,6.864937,55.065368,67.802522,77.063527,-47.64207,-66.542282,-141.469854,292850.8398,6.923032,55.76058,69.383516,75.290917,-48.636396,-67.927135,-149.998864,14897.9173,6.734011,2.354466,2.736686,3.142071,-3.12284,-4.132661,-4.709426,11266.2547,6.692394,1.744574,2.077262,2.488364,-2.39098,-3.133128,-3.603265,4041.7898,3.665762,0.832841,1.276199,1.763467,-0.903219,-1.566435,-1.879373,4215.7118,3.642587,0.876728,1.279314,1.693763,-0.910995,-1.406926,-1.705799,18817.1391,7.679639,3.26374,3.727685,4.146438,-4.493292,-6.736304,-7.398378,16385.4226,7.362732,2.849294,3.31974,3.702926,-3.840947,-5.701382,-6.58698
G_B01_0312,1,5,350,503239,11.404003,114.934301,148.122254,178.581783,-94.165802,-142.63368,-383.158896,400088.3203,8.414532,93.358885,125.178403,140.104191,-69.572361,-103.995524,-271.703602,23945.0952,10.389124,4.545173,5.152612,5.618506,-5.737295,-8.804107,-18.767097,21389.8816,9.503123,4.0907,4.752891,5.155393,-5.20417,-7.908311,-16.741426,5150.4735,5.112696,1.166844,1.790876,2.214376,-1.288262,-1.854582,-2.239396,5758.9531,5.145616,1.336772,2.030195,2.383848,-1.474402,-2.229572,-2.604187,28380.4489,11.219427,6.306555,7.383681,8.591844,-7.787002,-11.506684,-24.228381,27490.2034,10.759297,6.201171,7.363311,7.916535,-7.616466,-11.50188,-12.214625,368940.207,8.63537,85.945908,113.539719,132.300209,-63.711704,-93.259322,-277.734778,385153.3632,8.793514,87.879944,115.176889,126.973465,-65.867746,-95.816293,-270.365946,25638.4505,10.05544,5.088711,6.152746,6.456741,-6.268539,-9.569042,-20.616638,19763.8066,10.186409,3.755506,4.296913,5.112217,-4.824136,-7.47579,-16.112144,6016.7901,4.772615,1.433211,2.304361,2.692624,-1.517307,-2.376896,-2.87028,6207.1857,4.726363,1.49651,2.450623,2.836974,-1.508528,-2.223579,-2.640448,32556.7991,11.654541,7.510789,8.953016,9.48792,-9.16601,-14.33431,-15.449137,28163.4658,11.070846,6.296667,7.504647,9.06059,-7.720666,-11.90685,-12.720024
G_B01_0313,1,5,400,573915.6484,13.073925,124.811899,162.23927,181.16041,-107.033504,-160.543957,-424.404386,449568.6054,9.369577,101.801762,138.921844,152.06947,-76.078953,-103.817517,-317.564646,29086.1377,12.567306,5.239043,6.045375,6.56083,-7.20386,-12.209874,-10.386854,26277.2444,11.642652,4.711495,5.392529,5.748921,-6.530298,-11.303749,-13.356225,5982.9576,5.883257,1.283131,1.970677,2.306983,-1.550645,-2.602351,-2.729212,6753.7365,5.989467,1.465425,2.304341,3.051442,-1.787347,-2.987051,-8.132317,34956.2834,13.783566,7.264942,8.826943,8.902154,-9.938797,-18.018881,-15.980225,34160.8042,13.370605,7.185577,8.581403,8.992593,-9.775874,-17.812289,-15.739005,411647.457,9.562196,93.542489,126.049108,138.892766,-69.838149,-91.162964,-274.398386,434213.4882,9.882452,95.25277,126.535488,135.233273,-73.13972,-97.142843,-311.896169,31507.9629,12.348861,5.855126,6.788207,7.174174,-7.864482,-13.529649,-12.4351,24170.5214,12.320569,4.329701,5.012316,7.855983,-6.094864,-10.220863,-8.640653,7043.9163,5.514834,1.580157,2.582683,3.022092,-1.84125,-3.305355,-8.117215,7138.5316,5.375395,1.637982,2.659054,3.143048,-1.817237,-2.937471,-3.234513,40971.9866,14.664171,8.694623,10.507812,11.092127,-12.139691,-20.779127,-20.369073,34840.3633,13.615482,7.294168,8.887379,9.415124,-10.145006,-17.297598,-16.619821
G_B01_0316,1,5,25,97096.5254,4.12569,3.63234,4.133391,6.407029,-9.686356,-12.207798,-22.864055,92248.4531,3.704989,3.816051,4.404583,9.988509,-8.703637,-10.94488,-21.829294,3034.2425,2.69084,0.119466,0.251117,1.13279,-0.272625,-0.368338,-0.761368,2748.4413,2.55111,0.110462,0.155918,0.604782,-0.247301,-0.339793,-0.929851,976.6119,1.893961,0.059649,0.12366,0.621475,-0.117325,-0.35747,-0.768537,1066.8734,1.892683,0.060513,0.108136,0.615514,-0.117065,-0.199723,-0.668517,3590.7197,2.967342,0.150746,0.210998,0.580854,-0.352491,-0.497127,-0.948802,3525.3018,2.886636,0.150178,0.21923,1.105291,-0.353557,-0.488561,-0.993839,83531.9043,3.851019,3.421468,3.884603,6.101506,-7.922885,-9.950296,-18.738662,83738.3164,3.671666,3.440399,3.899624,6.399875,-7.819616,-9.7006,-17.332029,3305.9473,2.673919,0.134293,0.217426,0.997893,-0.300332,-0.396457,-0.85295,2486.5006,2.683687,0.101633,0.189273,0.570855,-0.227153,-0.312228,-0.857728,1207.5803,1.898667,0.074676,0.118312,0.7801,-0.147169,-0.494784,-0.638048,1331.1622,1.939917,0.076344,0.148993,0.70231,-0.138883,-0.278914,-2.206832,3942.2231,2.972267,0.165059,0.2594,1.046181,-0.39239,-0.528195,-0.999317,3631.8456,3.02258,0.1511,0.212589,0.986741,-0.354832,-0.476495,-0.930314
G_B01_0322,1,5,175,387935.4375,8.342404,67.626237,81.966871,99.273208,-68.107454,-89.787973,-198.964337,316425.6523,6.450452,57.347795,70.908725,80.512752,-51.844958,-65.299453,-153.23989,15548.3691,6.682222,2.190022,2.541618,3.004865,-3.136406,-4.177482,-5.599697,14162.8381,6.317695,2.000264,2.339288,2.759598,-2.8682,-3.860262,-5.409679,3677.3839,3.768118,0.682966,1.012872,1.405585,-0.800031,-1.181427,-1.630064,4143.1045,3.832531,0.770167,1.098444,1.531072,-0.917397,-1.361504,-1.943487,18917.5898,7.388477,2.951173,3.413488,3.918892,-4.362997,-6.595897,-9.246583,18754.0073,7.262506,2.940991,3.404978,3.795502,-4.34504,-6.577682,-8.574984,289531.1132,6.637935,52.452738,64.159997,73.287989,-47.677151,-59.429021,-115.928252,300879.1445,6.689161,53.163223,65.037198,74.971833,-48.707209,-61.82676,-135.811167,16858.1077,6.610344,2.463475,2.871785,3.242626,-3.435864,-4.619698,-6.56137,12762.6826,6.579894,1.826845,2.128594,2.66256,-2.631587,-3.526368,-4.7767,4380.8865,3.625092,0.841435,1.223115,1.720624,-0.956082,-1.420475,-1.975852,4529.8874,3.578449,0.880342,1.26999,1.596277,-0.962973,-1.425378,-1.785433,21915.6931,7.76182,3.437613,3.967332,4.379809,-5.17946,-7.83503,-10.321778,18764.5,7.336778,2.965296,3.471227,3.958307,-4.374088,-6.611674,-8.640727
G_B01_0323,1,5,200,415778.1094,8.830168,76.897708,93.764382,112.534524,-73.42762,-94.917973,-230.700883,336025.9492,6.722791,64.581639,81.355427,91.276159,-55.493373,-73.009152,-188.498827,17210.4878,7.225238,2.55499,2.950298,3.662147,-3.686943,-5.097871,-7.622179,15582.779,6.820573,2.335568,2.745711,4.13346,-3.331761,-4.534034,-5.002962,3972.7132,3.973582,0.770706,1.104096,1.464219,-0.905298,-1.579314,-1.620789,4460.9071,4.043572,0.874072,1.223054,1.609447,-1.038366,-1.554707,-1.942295,20998.5708,8.002388,3.475646,4.090913,4.876918,-5.096749,-7.41161,-7.892537,20701.5574,7.859871,3.476797,4.108178,4.522959,-5.065015,-7.58877,-8.026142,308581.4648,6.935917,59.149222,73.918647000000007,83.693594,-50.941884,-63.213841,-145.325471,319780.4609,7.00392,60.148253,74.495543,85.599,-52.030613,-64.667853,-128.229597,18545.4658,7.143161,2.883011,3.352577,3.733946,-4.018674,-5.452344,-7.705939,14186.2539,7.122501,2.132559,2.480138,2.865489,-3.098016,-4.328383,-6.642555,4706.3404,3.81189,0.948877,1.390609,2.010425,-1.082928,-1.679675,-2.022372,4869.4702,3.753038,0.986787,1.436046,1.960489,-1.085123,-1.717465,-2.017502,24261.8049,8.424116,4.086475,4.78701,5.356133,-6.073683,-9.170463,-9.777277,20862.2268,7.949271,3.503878,4.122028,4.891384,-5.119453,-7.611953,-8.525862
G_B01_0324,1,5,250,448715.414,9.557934,93.802821,116.913238,133.67851,-81.70295,-113.241828,-335.349304,359091.8671,7.11082,78.821045,102.266684,117.238489,-60.934341,-84.087185,-239.581684,19350.8479,8.072538,3.475088,3.95751,4.34047,-4.285731,-6.825762,-6.00425,17476.9524,7.640587,3.11478,3.612744,4.047426,-3.903064,-6.48388,-6.442769,4327.4579,4.248769,0.952916,1.354896,1.605524,-1.028758,-1.779123,-1.924021,4864.9296,4.359381,1.087957,1.592688,1.939465,-1.188714,-2.073429,-5.791823,23356.4033,8.839623,4.782055,5.555759,5.904194,-5.93952,-10.833061,-9.361051,22954.2019,8.719536,4.72512,5.567046,8.17123,-5.917817,-10.843961,-30.638327,329084.2304,7.328027,71.812657,92.116671,103.565059,-55.762033,-71.715339,-166.422287,343533.5546,7.504388,72.339773,92.038544,102.42591,-57.353703,-73.788373000000007,-176.335284,20845.1696,8.025792,3.858485,4.45589,4.89806,-4.684301,-7.708785,-22.186192,15949.8779,7.900552,2.895608,3.325518,3.777954,-3.604029,-5.6323,-16.835188,5130.5874,4.101058,1.173669,1.816953,2.24025,-1.241929,-2.106514,-5.767119,5247.964,3.969675,1.216811,1.819975,2.169493,-1.226712,-2.088392,-2.421369,26913.021,9.350674,5.606196,6.565289,7.148366,-7.14832,-12.820345,-11.51467,23139.1778,8.713386,4.808759,5.643542,6.093278,-6.012989,-10.779347,-10.573804
G_B01_0325,1,5,300,457696.1367,10.090705,103.940061,131.939025,155.792312,-84.983309,-111.817998,-272.933605,367253.3398,7.483423,86.310263,114.017806,125.611018,-63.157933,-81.910105,-181.181304,20779.7966,8.741361,4.01729,4.614746,5.147166,-4.678342,-6.364805,-6.902568,18711.176,8.181679,3.612937,4.207816,4.709296,-4.252157,-6.133763,-7.605385,4583.6519,4.486992,1.076102,1.601394,1.912008,-1.088828,-1.630168,-2.004214,5143.929,4.588996,1.223327,1.829823,2.121709,-1.258919,-1.937817,-2.415231,24728.092,9.45815,5.582487,6.590522,7.248861,-6.34053,-9.645535,-10.588568,24202.8655,9.247796,5.497121,6.583065,7.1756,-6.296373,-9.695724,-10.323793,337369.582,7.707106,78.975571,103.008116,114.083793,-58.029513,-73.355556000000007,-174.849096,351412.4258,7.861713,79.723105,103.835975,114.043257,-59.637887,-74.643036,-159.164768,22391.4924,8.655365,4.470051,5.240639,5.755468,-5.123833,-7.107903,-7.646217,17102.4627,8.517604,3.333257,3.881912,4.368337,-3.929202,-5.328042,-6.235597,5414.0554,4.293056,1.321285,2.068477,2.45058,-1.309391,-2.105897,-2.501199,5531.4377,4.181488,1.372504,2.118416,2.539362,-1.287794,-1.964301,-2.357735,28415.5476,9.929287,6.563668,7.82891,8.696583,-7.594103,-11.9161,-12.781219,24559.9231,9.346998,5.60432,6.701597,7.164698,-6.407206,-9.941648,-11.252889
G_B01_0327,1,5,400,602518.4141,13.519402,128.534233,165.449331,195.519729,-112.274449,-167.306533,-456.178355,461168.1953,9.546479,103.00511,138.083982,154.947691,-77.599361,-103.492692,-363.938912,30605.0989,13.189915,5.595657,6.425103,6.899977,-7.590373,-12.843226,-11.121575,27959.48,12.297337,5.040296,5.726676,6.016859,-6.873346,-11.607832,-10.074146,6183.8216,6.012773,1.292843,1.926827,2.283461,-1.607717,-2.696828,-3.131594,6993.771,6.133354,1.473723,2.179327,2.644703,-1.824674,-3.073817,-3.176714,37145.8672,14.594795,7.778705,9.454009,9.835341,-10.584203,-19.261697,-19.410237,36645.8653,14.205801,7.680197,9.241816,9.648981,-10.358719,-18.856029,-16.686769,423230.9375,9.836324,94.384139,124.863322,137.604367,-71.000185,-93.306149,-262.463294,447156.1992,10.059708,96.397511,126.879403,137.362828,-75.09254,-97.841051,-309.384168,33429.8872,13.027305,6.238559,7.226737,8.627835,-8.263287,-13.823631,-11.975776,25480.6084,12.900749,4.614478,5.349926,5.767169,-6.438974,-10.787877,-9.263999,7328.8292,5.683733,1.581461,2.470831,3.019371,-1.883362,-3.096047,-3.247387,7348.153,5.530761,1.635498,2.564928,3.133787,-1.890135,-3.05296,-8.000097,44159.1914,15.643728,9.353375,11.275145,11.769873,-12.939074,-22.295191,-23.471132,37107.1611,14.410521,7.803473,9.407751,10.087754,-10.859391,-18.693693,-18.297328
